what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093802795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093803678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339093803684
started,bundle,org.jboss.tools.jmx.ui,1.2.0.v20120423-2031-H785-Beta3,"org.jboss.tools.jmx.ui",1339093803754
closed,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1339093803830
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339093805978
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339093806175
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339093806175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093810759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093854271
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1339093857655
opened,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1339093858131
activated,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1339093858339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093862013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093867331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339093887115
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339093892301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093895535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093899869
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1339093899888
error,log,,,"GlassFish v3 requires a JDK 1.6 and not a JRE. Please add/select the correct JDK in the Server properties 'Runtime Environment' section.",1339093900288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093900321
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339093900487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093900527
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339093900541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093905909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093906085
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1339093907687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093910829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093925620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1339093925632
activated,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1339093927711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093929935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094330104
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339094333118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094338604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094340954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094341274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094343810
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1339094343831
error,log,,,"GlassFish v3 requires a JDK 1.6 and not a JRE. Please add/select the correct JDK in the Server properties 'Runtime Environment' section.",1339094343964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094344144
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094344344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094344384
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094344398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094347901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094348027
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1339094349036
activated,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1339094349458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094351698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094355267
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339094356513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094360583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094361141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094361461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094362387
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1339094362408
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1339094363584
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094377216
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094378375
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094382680
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094382680
activated,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1339094383494
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094383494
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1339094385759
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094398843
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094398877
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339094407556
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094411007
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339094446430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094450857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094452660
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1339094452681
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094453073
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094453117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339094470253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094474642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094555790
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339094558658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094560285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094560343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094560368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094560558
closed,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339094560603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094567223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094568364
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1339094568384
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094570324
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094570366
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094572935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339094574871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094575310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094602290
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339094604888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094610702
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1339094610818
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.301.v20111010_1242,"org.eclipse.jst.server.tomcat.core",1339094610869
started,bundle,org.eclipse.wst.server.http.core,1.0.200.v20090429,"org.eclipse.wst.server.http.core",1339094610891
started,bundle,org.eclipse.wst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.wst.server.preview.adapter",1339094610903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094612730
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1339094612750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094615825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094647383
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1339094653120
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1339094654006
error,log,,,"java.lang.NullPointerException",1339094654160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094666573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094667391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094667424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094667563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339094667567
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339094671410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094673782
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1339094675128
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1339094675193
started,bundle,org.eclipse.wst.common.modulecore.ui,1.0.102.v201201262000,"org.eclipse.wst.common.modulecore.ui",1339094676139
started,bundle,org.eclipse.jst.common.ui,1.0.101.v201201262000,"org.eclipse.jst.common.ui",1339094676272
error,log,,,"The resource tree is locked for modifications.",1339094696910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094697331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1339094697378
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1339094702362
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1339094702900
error,log,,,"java.lang.NullPointerException",1339094703050
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1339094705381
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1339094706698
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1339094724345
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1339094731397
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1339094744325
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339094748336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094752999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094754540
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1339094754561
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094754987
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094755029
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339094814032
started,bundle,org.eclipse.jpt.common.ui,1.0.1.v201201260000,"org.eclipse.jpt.common.ui",1339094835981
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1339094872968
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339094877534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094881171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094885759
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1339094885779
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094888724
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094888774
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094898635
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094899291
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094899291
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094900768
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094900768
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094902918
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094902918
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339094905920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094909451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094909643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094909650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094915380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094919898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094920069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094920097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094920247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094922028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094922086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094922112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094922201
opened,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339094924663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094924724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094931519
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339094931706
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339094939893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094940573
closed,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339094942184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094942280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339094942319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094946726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094952657
opened,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339094952779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094952839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094962965
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339094963773
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1339094964973
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339094968388
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1339094979178
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339094981157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094983905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094985440
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1339094985467
error,log,,,"GlassFish: deploy is failing=",1339094986418
error,log,,,"cannot Deploy ProjectWeb",1339094986434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094986521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094990994
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1339094992332
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1339094992458
error,log,,,"java.lang.NullPointerException",1339094992609
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339094995759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094998476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339094998948
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1339094998970
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094999268
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339094999351
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1339095020913
activated,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1339095021734
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1339095026954
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339095033684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339095034451
closed,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339095035042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339095035112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339095035133
activated,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1339095038771
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339095038841
closed,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1339095038842
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339095040353
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339095041466
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339095041466
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339095042583
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339095042583
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1339095043939
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1339095045445
error,log,,,"java.lang.NullPointerException",1339095045596
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1339095048384
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339095049098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339095052084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339095067147
opened,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339095067301
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339095067488
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339095091064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339095104433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339095110609
opened,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339095111067
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339095111166
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339095112363
